,0,21.1755,33.49165,1522.996,23.29993,
,.5,21.17435,33.49327,1523,23.3015,
,1,21.18254,33.49285,1523.03,23.29897,
,1.5,21.17937,33.49054,1523.027,23.29802,
,2,21.17174,33.48783,1523.012,23.29806,
,2.5,21.1509,33.48518,1522.962,23.30166,
,3,21.12471,33.4851,1522.899,23.30877,
,3.5,21.08318,33.48585,1522.796,23.32058,
,4,21.04058,33.4854,1522.689,23.33171,
,4.5,20.96772,33.48561,1522.501,23.35155,
,5,20.84031,33.47916,1522.156,23.38086,
,5.5,20.71912,33.48372,1521.84,23.41681,
,6,20.63461,33.48484,1521.619,23.44017,
,6.5,20.53883,33.4834,1521.363,23.46458,
,7,20.39721,33.47889,1520.978,23.4987,
,7.5,20.12536,33.46621,1520.221,23.56068,
,8,19.59743,33.43378,1518.719,23.67311,
,8.5,18.72886,33.38603,1516.202,23.85722,
,9,17.95351,33.38826,1513.959,24.05037,
,9.5,17.41005,33.41413,1512.388,24.2012,
,10,17.1574,33.40027,1511.625,24.25056,
,10.5,16.80715,33.39712,1510.574,24.33045,
,11,16.46026,33.40771,1509.54,24.419,
,11.5,16.23841,33.40726,1508.868,24.46943,
,12,16.00811,33.40749,1508.166,24.52194,
,12.5,15.66916,33.41864,1507.135,24.60663,
,13,15.40342,33.41734,1506.31,24.6645,
,13.5,15.19674,33.42567,1505.677,24.71624,
,14,14.99785,33.43451,1505.066,24.76649,
,14.5,14.80784,33.43257,1504.468,24.806,
,15,14.55475,33.43629,1503.671,24.86297,
,15.5,14.28098,33.43334,1502.794,24.91859,
,16,14.02001,33.43357,1501.956,24.97327,
,16.5,13.83868,33.41829,1501.354,24.99895,
,17,13.61397,33.40901,1500.615,25.03784,
,17.5,13.41547,33.40698,1499.967,25.07646,
,18,13.27662,33.40479,1499.512,25.10279,
,18.5,13.16482,33.40241,1499.147,25.12327,
,19,13.08999,33.3979,1498.9,25.13472,
,19.5,13.01458,33.39099,1498.649,25.14428,
,20,12.90909,33.39025,1498.303,25.16453,
,20.5,12.81729,33.39537,1498.01,25.18649,
,21,12.75167,33.40035,1497.804,25.20324,
,21.5,12.70445,33.4035,1497.657,25.21491,
,22,12.66857,33.40654,1497.548,25.22425,
,22.5,12.64047,33.40942,1497.465,25.23199,
,23,12.6207,33.40946,1497.407,25.23585,
,23.5,12.60681,33.40964,1497.369,25.23866,
,24,12.59203,33.4108,1497.328,25.2424,
,24.5,12.57326,33.41155,1497.274,25.24662,
,25,12.53752,33.4095,1497.159,25.25193,
,25.5,12.4838,33.40991,1496.986,25.26261,
,26,12.3971,33.41852,1496.712,25.286,
,26.5,12.32576,33.42772,1496.488,25.30681,
,27,12.26091,33.43581,1496.285,25.32549,
,27.5,12.1899,33.44457,1496.062,25.34577,
,28,12.12525,33.45451,1495.862,25.36577,
,28.5,12.06865,33.4611,1495.684,25.38165,
,29,12.02487,33.46311,1495.546,25.39139,
,29.5,11.96529,33.46611,1495.353,25.40491,
,30,11.89034,33.47263,1495.112,25.42401,
,30.5,11.82501,33.47837,1494.902,25.44068,
,31,11.77823,33.48166,1494.754,25.45203,
,31.5,11.73936,33.4858,1494.633,25.46246,
,32,11.69084,33.49225,1494.482,25.4764,
,32.5,11.65559,33.49768,1494.375,25.48712,
,33,11.62887,33.49909,1494.293,25.4932,
,33.5,11.5942,33.49997,1494.181,25.50027,
,34,11.55531,33.50402,1494.06,25.51061,
,34.5,11.5194,33.50935,1493.95,25.52132,
,35,11.4918,33.51402,1493.869,25.52995,
,35.5,11.46966,33.51514,1493.801,25.53495,
,36,11.45312,33.51522,1493.752,25.53802,
,36.5,11.44056,33.51417,1493.715,25.53954,
,37,11.42909,33.51311,1493.683,25.54083,
,37.5,11.41512,33.51304,1493.643,25.54322,
,38,11.39789,33.51479,1493.593,25.54783,
,38.5,11.38471,33.51686,1493.558,25.55181,
,39,11.3743,33.51805,1493.531,25.55464,
,39.5,11.3635,33.51929,1493.503,25.5575,
,40,11.35457,33.52141,1493.483,25.56074,
,40.5,11.34438,33.52222,1493.457,25.56334,
,41,11.33149,33.52221,1493.42,25.56565,
,41.5,11.31326,33.52233,1493.366,25.56906,
,42,11.28699,33.52378,1493.284,25.57491,
,42.5,11.25606,33.52779,1493.189,25.5837,
,43,11.2214,33.53315,1493.082,25.59409,
,43.5,11.19836,33.53922,1493.017,25.60296,
,44,11.18509,33.54217,1492.983,25.60762,
,44.5,11.17563,33.54266,1492.958,25.60973,
,45,11.16855,33.54264,1492.942,25.61098,
,45.5,11.16177,33.54354,1492.928,25.61294,
,46,11.15386,33.54471,1492.91,25.6153,
,46.5,11.14334,33.54548,1492.882,25.61779,
,47,11.13108,33.54529,1492.848,25.61979,
,47.5,11.11622,33.54462,1492.803,25.62188,
,48,11.09414,33.54377,1492.733,25.62526,
,48.5,11.0643,33.54425,1492.637,25.63092,
,49,11.02431,33.54838,1492.51,25.64135,
,49.5,10.97651,33.55436,1492.358,25.65453,
,50,10.93564,33.55984,1492.229,25.666,
,50.5,10.90608,33.56421,1492.139,25.67469,
,51,10.88099,33.56625,1492.061,25.6807,
,51.5,10.8631,33.56823,1492.009,25.68544,
,52,10.848,33.56853,1491.964,25.6884,
,52.5,10.83674,33.56771,1491.931,25.68978,
,53,10.82893,33.56644,1491.911,25.69017,
,53.5,10.82151,33.56387,1491.889,25.68943,
,54,10.81409,33.56129,1491.868,25.68868,
,54.5,10.80882,33.56987,1491.869,25.69629,
,55,10.80383,33.57986,1491.871,25.70494,
,55.5,10.79884,33.58986,1491.874,25.7136,
