,0,20.18893,33.43072,1520.235,23.51691,
,.5,20.192,33.43124,1520.249,23.51649,
,1,20.1898,33.43208,1520.253,23.51768,
,1.5,20.18414,33.43457,1520.247,23.52114,
,2,20.17812,33.43452,1520.239,23.52265,
,2.5,20.14375,33.43197,1520.15,23.52973,
,3,20.11298,33.4242,1520.064,23.53189,
,3.5,20.06597,33.41254,1519.929,23.53528,
,4,19.97268,33.40601,1519.671,23.5547,
,4.5,19.83322,33.40193,1519.286,23.58786,
,5,19.75194,33.39709,1519.062,23.60527,
,5.5,19.68957,33.39696,1518.895,23.62136,
,6,19.65741,33.39783,1518.814,23.63036,
,6.5,19.60435,33.40644,1518.683,23.65051,
,7,19.55455,33.40976,1518.555,23.66589,
,7.5,19.48413,33.40886,1518.364,23.68329,
,8,19.39774,33.40182,1518.12,23.7001,
,8.5,19.28795,33.39316,1517.808,23.72155,
,9,19.15229,33.38046,1517.417,23.74634,
,9.5,18.94629,33.35062,1516.803,23.77563,
,10,18.63189,33.30069,1515.851,23.81628,
,10.5,18.15339,33.28354,1514.45,23.92135,
,11,17.59736,33.30035,1512.84,24.06904,
,11.5,17.123,33.30906,1511.442,24.18871,
,12,16.71642,33.27841,1510.187,24.26038,
,12.5,16.29296,33.23893,1508.856,24.32745,
,13,15.82378,33.21469,1507.387,24.41487,
,13.5,15.27841,33.20532,1505.677,24.52854,
,14,14.6463,33.22121,1503.697,24.67758,
,14.5,14.1639,33.25547,1502.189,24.80577,
,15,13.87738,33.28402,1501.299,24.88729,
,15.5,13.70516,33.30097,1500.763,24.93572,
,16,13.59175,33.31243,1500.412,24.96767,
,16.5,13.51874,33.3213,1500.19,24.98942,
,17,13.47733,33.32736,1500.069,25.00243,
,17.5,13.45145,33.33307,1499.998,25.01206,
,18,13.43588,33.3378,1499.961,25.01893,
,18.5,13.42571,33.34034,1499.939,25.02292,
,19,13.41839,33.3409,1499.923,25.0248,
,19.5,13.4122,33.34224,1499.913,25.02715,
,20,13.40743,33.3437,1499.907,25.02921,
,20.5,13.40455,33.34472,1499.907,25.03058,
,21,13.40107,33.3452,1499.904,25.03165,
,21.5,13.39594,33.34527,1499.895,25.03272,
,22,13.38656,33.34379,1499.871,25.03349,
,22.5,13.37237,33.34034,1499.828,25.03369,
,23,13.34826,33.3343,1499.75,25.03385,
,23.5,13.30564,33.32677,1499.609,25.0365,
,24,13.23815,33.32051,1499.385,25.04521,
,24.5,13.16227,33.31637,1499.136,25.05718,
,25,13.08361,33.31357,1498.879,25.07065,
,25.5,12.99015,33.31328,1498.575,25.08894,
,26,12.8795,33.31785,1498.219,25.11423,
,26.5,12.76886,33.32524,1497.864,25.14164,
,27,12.6613,33.33213,1497.518,25.16793,
,27.5,12.55148,33.33925,1497.164,25.19476,
,28,12.44741,33.34851,1496.831,25.22204,
,28.5,12.33992,33.36102,1496.49,25.25237,
,29,12.25359,33.37226,1496.218,25.2776,
,29.5,12.18638,33.37955,1496.006,25.29595,
,30,12.12628,33.38336,1495.813,25.31035,
,30.5,12.074,33.3878,1495.648,25.32371,
,31,12.03094,33.39112,1495.513,25.33446,
,31.5,11.99679,33.39457,1495.409,25.34349,
,32,11.9711,33.39806,1495.333,25.35108,
,32.5,11.95171,33.40088,1495.278,25.35688,
,33,11.93709,33.40201,1495.238,25.36049,
,33.5,11.92192,33.4012,1495.193,25.36272,
,34,11.90867,33.39976,1495.155,25.36403,
,34.5,11.89651,33.40054,1495.122,25.36693,
,35,11.88229,33.4021,1495.083,25.37079,
,35.5,11.87193,33.40355,1495.057,25.37391,
,36,11.86256,33.40426,1495.034,25.37615,
,36.5,11.85136,33.40485,1495.005,25.37868,
,37,11.84401,33.40685,1494.99,25.38163,
,37.5,11.83414,33.40776,1494.966,25.38415,
,38,11.82439,33.40659,1494.939,25.38509,
,38.5,11.81298,33.40367,1494.904,25.38491,
,39,11.79551,33.40257,1494.852,25.38727,
,39.5,11.76872,33.4019,1494.766,25.39178,
,40,11.73984,33.40033,1494.673,25.39596,
,40.5,11.70777,33.39581,1494.565,25.39843,
