,0,17.82544,33.46896,1513.538,24.14331,
,.5,17.82544,33.46896,1513.538,24.14331,
,1,17.82677,33.46722,1513.542,24.14161,
,1.5,17.8186,33.46741,1513.526,24.14378,
,2,17.79987,33.46782,1513.479,24.14858,
,2.5,17.77675,33.4666,1513.418,24.15322,
,3,17.74863,33.46352,1513.34,24.15771,
,3.5,17.6978,33.46268,1513.198,24.16935,
,4,17.54775,33.46745,1512.767,24.20916,
,4.5,17.34286,33.47672,1512.175,24.26523,
,5,16.95011,33.44741,1510.972,24.33548,
,5.5,16.30106,33.43188,1508.988,24.47405,
,6,15.94977,33.41359,1507.893,24.53979,
,6.5,15.57792,33.39625,1506.724,24.60966,
,7,15.00368,33.39668,1504.924,24.73599,
,7.5,14.72026,33.39682,1504.03,24.79717,
,8,14.58729,33.39207,1503.606,24.82191,
,8.5,14.49547,33.3947,1503.323,24.84343,
,9,14.39689,33.39734,1503.017,24.86636,
,9.5,14.27419,33.39933,1502.631,24.89375,
,10,14.11807,33.39927,1502.134,24.92633,
,10.5,13.93463,33.40094,1501.548,24.9657,
,11,13.71951,33.40615,1500.859,25.01405,
,11.5,13.49966,33.41351,1500.151,25.06447,
,12,13.29688,33.41468,1499.491,25.10629,
,12.5,13.13356,33.40968,1498.951,25.13513,
,13,13.03447,33.40029,1498.618,25.14754,
,13.5,12.93919,33.39635,1498.303,25.16324,
,14,12.84933,33.40518,1498.021,25.18781,
,14.5,12.76647,33.41768,1497.766,25.21372,
,15,12.69357,33.42895,1497.542,25.23672,
,15.5,12.63093,33.43802,1497.351,25.25596,
,16,12.5768,33.44495,1497.184,25.27182,
,16.5,12.52921,33.44996,1497.038,25.28493,
,17,12.46955,33.4548,1496.85,25.3002,
,17.5,12.40271,33.45943,1496.638,25.31668,
,18,12.34106,33.46356,1496.442,25.33168,
,18.5,12.27704,33.46792,1496.237,25.3473,
,19,12.20222,33.47392,1495.998,25.3662,
,19.5,12.10974,33.48267,1495.702,25.39055,
,20,11.97773,33.48949,1495.266,25.42069,
,20.5,11.88493,33.49321,1494.96,25.44101,
,21,11.82058,33.49266,1494.746,25.45261,
,21.5,11.76604,33.48754,1494.561,25.45877,
,22,11.70244,33.48418,1494.346,25.46803,
,22.5,11.62008,33.48677,1494.073,25.48519,
,23,11.54256,33.48922,1493.816,25.50135,
,23.5,11.48405,33.49142,1493.624,25.51382,
,24,11.44063,33.49265,1493.482,25.52275,
,24.5,11.40431,33.4924,1493.364,25.52919,
,25,11.37297,33.4929,1493.264,25.53524,
,25.5,11.34491,33.49458,1493.177,25.54176,
,26,11.31675,33.49631,1493.089,25.54811,
,26.5,11.28793,33.49881,1493,25.55535,
,27,11.25085,33.5022,1492.883,25.56466,
,27.5,11.20493,33.50734,1492.737,25.57706,
,28,11.16012,33.51132,1492.593,25.58811,
,28.5,11.13242,33.51296,1492.506,25.59436,
,29,11.1121,33.51374,1492.444,25.59865,
,29.5,11.0961,33.51603,1492.4,25.6033,
,30,11.08353,33.5192,1492.368,25.60799,
,30.5,11.07309,33.52243,1492.344,25.61244,
,31,11.06172,33.52479,1492.315,25.61632,
