,0,21.08451,33.49251,1522.75,23.3252,
,.5,21.1028,33.48949,1522.803,23.31799,
,1,21.08178,33.48686,1522.751,23.3217,
,1.5,21.05264,33.48372,1522.678,23.32719,
,2,21.00994,33.4812,1522.568,23.33675,
,2.5,20.95561,33.48265,1522.431,23.35252,
,3,20.85693,33.48141,1522.17,23.3781,
,3.5,20.77616,33.47659,1521.953,23.3961,
,4,20.71742,33.48079,1521.807,23.415,
,4.5,20.69228,33.48506,1521.751,23.425,
,5,20.67743,33.48618,1521.72,23.42976,
,5.5,20.64978,33.48496,1521.652,23.43622,
,6,20.62801,33.48336,1521.599,23.44084,
,6.5,20.59231,33.48001,1521.506,23.44777,
,7,20.53178,33.47664,1521.345,23.46134,
,7.5,20.44134,33.46859,1521.095,23.47918,
,8,20.35695,33.47135,1520.875,23.50362,
,8.5,20.16322,33.48381,1520.362,23.56411,
,9,19.0949,33.43035,1517.31,23.799,
,9.5,17.96533,33.37103,1513.982,24.03422,
,10,16.83459,33.40127,1510.654,24.32718,
,10.5,16.44293,33.42943,1509.504,24.43962,
,11,16.13447,33.41236,1508.545,24.49696,
,11.5,15.89102,33.4324,1507.824,24.56751,
,12,15.76895,33.43878,1507.461,24.59974,
,12.5,15.67292,33.43864,1507.17,24.62118,
,13,15.6352,33.44398,1507.067,24.63364,
,13.5,15.61588,33.44376,1507.015,24.63786,
,14,15.5324,33.44083,1506.758,24.65413,
,14.5,14.6699,33.42981,1504.024,24.83339,
,15,14.54435,33.42795,1503.628,24.85885,
,15.5,14.16796,33.42056,1502.413,24.93242,
,16,14.0921,33.42952,1502.185,24.9552,
,16.5,14.06406,33.43057,1502.104,24.96179,
,17,13.98086,33.43747,1501.85,24.98448,
,17.5,13.94488,33.44286,1501.747,24.99603,
,18,13.88493,33.44378,1501.561,25.0091,
,18.5,13.84208,33.44928,1501.435,25.02229,
,19,13.76207,33.44435,1501.176,25.03485,
,19.5,13.68153,33.44807,1500.925,25.05427,
,20,13.54757,33.4433,1500.487,25.07792,
,20.5,13.42287,33.44437,1500.085,25.10394,
,21,13.26143,33.45706,1499.574,25.14623,
,21.5,13.10675,33.43347,1499.04,25.15891,
,22,12.73746,33.41393,1497.788,25.21656,
,22.5,12.48989,33.43886,1496.992,25.28394,
,23,12.41163,33.44571,1496.743,25.30432,
,23.5,12.31239,33.44298,1496.411,25.32117,
,24,12.25184,33.44501,1496.216,25.33433,
,24.5,12.20984,33.44489,1496.081,25.34228,
,25,12.19034,33.44736,1496.025,25.34787,
,25.5,12.16671,33.44514,1495.951,25.35058,
,26,12.12449,33.43713,1495.805,25.35241,
,26.5,12.03706,33.43959,1495.518,25.37089,
,27,11.97138,33.44538,1495.308,25.38771,
,27.5,11.90909,33.45429,1495.113,25.40627,
,28,11.89065,33.46231,1495.067,25.41598,
,28.5,11.88406,33.46218,1495.053,25.41708,
,29,11.87568,33.46129,1495.031,25.41803,
,29.5,11.85049,33.45824,1494.949,25.42033,
,30,11.80569,33.45852,1494.804,25.42883,
,30.5,11.75222,33.46516,1494.636,25.44403,
,31,11.70584,33.47872,1494.501,25.46314,
,31.5,11.68544,33.48864,1494.45,25.47466,
,32,11.67564,33.49105,1494.427,25.47832,
,32.5,11.66878,33.4948,1494.417,25.48248,
,33,11.65388,33.49611,1494.375,25.48629,
,33.5,11.62204,33.4889,1494.264,25.48657,
,34,11.53947,33.49759,1493.998,25.50858,
,34.5,11.49704,33.50609,1493.869,25.52292,
,35,11.47845,33.50796,1493.815,25.52776,
,35.5,11.46273,33.50901,1493.77,25.53147,
,36,11.45075,33.50988,1493.738,25.53434,
,36.5,11.43774,33.51099,1493.702,25.53757,
,37,11.42579,33.51077,1493.668,25.53953,
,37.5,11.40618,33.51222,1493.61,25.54425,
,38,11.38174,33.5163,1493.539,25.55189,
,38.5,11.36075,33.5206,1493.479,25.55912,
,39,11.34749,33.5227,1493.443,25.56308,
,39.5,11.33272,33.52546,1493.404,25.56789,
,40,11.32124,33.52777,1493.375,25.57181,
,40.5,11.31383,33.52764,1493.357,25.57304,
,41,11.30531,33.52829,1493.337,25.57516,
,41.5,11.29563,33.52839,1493.311,25.57699,
,42,11.28598,33.52753,1493.285,25.57806,
,42.5,11.27396,33.52678,1493.25,25.57959,
,43,11.25958,33.52633,1493.208,25.58187,
,43.5,11.24654,33.52643,1493.171,25.58433,
,44,11.23704,33.52631,1493.146,25.58594,
,44.5,11.22906,33.52612,1493.125,25.58722,
,45,11.21945,33.52656,1493.101,25.58934,
,45.5,11.20955,33.52794,1493.076,25.59212,
,46,11.2009,33.52966,1493.056,25.59504,
,46.5,11.19069,33.53259,1493.032,25.59914,
,47,11.1754,33.53343,1492.988,25.60265,
,47.5,11.16057,33.53763,1492.95,25.60857,
,48,11.14894,33.54011,1492.921,25.61254,
