,0,20.76246,33.49311,1521.898,23.41235,
,.5,20.76246,33.49311,1521.898,23.41235,
,1,20.76246,33.49311,1521.898,23.41235,
,1.5,20.7567,33.49088,1521.883,23.41216,
,2,20.73588,33.48757,1521.83,23.41523,
,2.5,20.70769,33.48712,1521.762,23.42242,
,3,20.67632,33.48748,1521.685,23.4311,
,3.5,20.644,33.48798,1521.606,23.4401,
,4,20.6095,33.48873,1521.521,23.44983,
,4.5,20.57501,33.48949,1521.436,23.45957,
,5,20.52323,33.4891,1521.302,23.47303,
,5.5,20.47128,33.4887,1521.167,23.48654,
,6,20.41378,33.48839,1521.017,23.50155,
,6.5,20.34313,33.48831,1520.831,23.52013,
,7,20.27249,33.48823,1520.644,23.53871,
,7.5,20.18954,33.48832,1520.424,23.56059,
,8,20.08243,33.48876,1520.135,23.58896,
,8.5,19.97532,33.4892,1519.846,23.61733,
,9,19.85216,33.48922,1519.511,23.64942,
,9.5,19.69105,33.48826,1519.066,23.69031,
,10,19.52994,33.4873,1518.622,23.7312,
,10.5,19.34929,33.4856,1518.118,23.77622,
,11,19.13244,33.48253,1517.505,23.8289,
,11.5,18.9156,33.47947,1516.893,23.88158,
,12,18.65166,33.48279,1516.144,23.95011,
,12.5,18.32754,33.49426,1515.223,24.0389,
,13,18.00343,33.50573,1514.302,24.12768,
,13.5,17.62302,33.51001,1513.189,24.22262,
,14,17.19812,33.50861,1511.924,24.32243,
,14.5,16.77323,33.5072,1510.66,24.42224,
,15,16.46323,33.50697,1509.726,24.49397,
,15.5,16.19451,33.50716,1508.909,24.55562,
,16,15.92578,33.50736,1508.093,24.61728,
,16.5,15.61299,33.48905,1507.101,24.67245,
,17,15.29699,33.46939,1506.095,24.72716,
,17.5,14.98269,33.44991,1505.095,24.7816,
,18,14.77538,33.44101,1504.429,24.81905,
,18.5,14.56807,33.43211,1503.763,24.8565,
,19,14.36075,33.42321,1503.097,24.89395,
,19.5,14.19213,33.41489,1502.548,24.92268,
,20,14.02411,33.40657,1502.001,24.95128,
,20.5,13.85609,33.39826,1501.454,24.97987,
,21,13.6994,33.3947,1500.943,25.00911,
,21.5,13.54417,33.39176,1500.437,25.03842,
,22,13.38894,33.38882,1499.931,25.06774,
,22.5,13.25592,33.38799,1499.498,25.09381,
,23,13.13443,33.38825,1499.102,25.1182,
,23.5,13.01294,33.38851,1498.706,25.14258,
,24,12.90428,33.389,1498.352,25.16448,
,24.5,12.81749,33.38985,1498.07,25.18214,
,25,12.73071,33.3907,1497.788,25.1998,
,25.5,12.6448,33.39164,1497.509,25.21733,
,26,12.56518,33.39317,1497.25,25.2339,
,26.5,12.48556,33.39471,1496.991,25.25048,
,27,12.40595,33.39624,1496.732,25.26706,
,27.5,12.33996,33.39887,1496.519,25.28168,
,28,12.27498,33.40157,1496.309,25.29617,
,28.5,12.20999,33.40427,1496.1,25.31065,
,29,12.16114,33.40662,1495.944,25.32178,
,29.5,12.11853,33.40883,1495.809,25.33159,
,30,12.07592,33.41105,1495.674,25.34141,
,30.5,12.03685,33.41339,1495.552,25.35061,
,31,12.00187,33.41591,1495.443,25.3591,
,31.5,11.96689,33.41842,1495.335,25.36758,
,32,11.932,33.42104,1495.227,25.37613,
,32.5,11.89738,33.42394,1495.119,25.38489,
,33,11.86276,33.42685,1495.012,25.39363,
,33.5,11.82877,33.42987,1494.907,25.40236,
,34,11.80029,33.434,1494.822,25.41086,
,34.5,11.77181,33.43812,1494.737,25.41936,
,35,11.74333,33.44224,1494.652,25.42786,
,35.5,11.71441,33.44665,1494.566,25.43663,
,36,11.68549,33.45106,1494.48,25.44539,
,36.5,11.65657,33.45547,1494.394,25.45415,
,37,11.6255,33.46247,1494.303,25.46533,
,37.5,11.59425,33.46969,1494.212,25.47671,
,38,11.563,33.47691,1494.12,25.48808,
,38.5,11.52669,33.48378,1494.011,25.50009,
,39,11.49007,33.49062,1493.901,25.51213,
,39.5,11.45344,33.49747,1493.79,25.52417,
,40,11.42401,33.50322,1493.703,25.53399,
,40.5,11.39474,33.50895,1493.617,25.54378,
,41,11.36536,33.51454,1493.529,25.55348,
,41.5,11.33393,33.5175,1493.432,25.56151,
,42,11.30249,33.52047,1493.334,25.56954,
,42.5,11.27043,33.52336,1493.234,25.57762,
,43,11.23568,33.52593,1493.124,25.58588,
,43.5,11.20094,33.5285,1493.014,25.59415,
,44,11.16943,33.53108,1492.915,25.60184,
,44.5,11.14347,33.53368,1492.835,25.60855,
,45,11.11751,33.53628,1492.756,25.61527,
,45.5,11.09486,33.53839,1492.687,25.62097,
,46,11.07491,33.54012,1492.628,25.62585,
,46.5,11.05497,33.54184,1492.568,25.63074,
,47,11.03619,33.54369,1492.513,25.63555,
,47.5,11.01782,33.54559,1492.459,25.64035,
,48,10.99942,33.54749,1492.405,25.64515,
,48.5,10.97161,33.54892,1492.317,25.6512,
,49,10.94379,33.55035,1492.229,25.65724,
,49.5,10.91422,33.55183,1492.135,25.66363,
,50,10.88005,33.5534,1492.025,25.6709,
,50.5,10.84588,33.55498,1491.915,25.67817,
,51,10.81956,33.5559,1491.832,25.68355,
,51.5,10.79906,33.55634,1491.768,25.68752,
,52,10.77856,33.55677,1491.705,25.69149,
,52.5,10.76493,33.55737,1491.665,25.69434,
,53,10.75238,33.55799,1491.63,25.69702,
,53.5,10.73985,33.55884,1491.595,25.69988,
,54,10.72749,33.56117,1491.562,25.70389,
,54.5,10.71513,33.5635,1491.53,25.7079,
,55,10.70033,33.56667,1491.49,25.71298,
,55.5,10.68226,33.57098,1491.439,25.7195,
,56,10.66418,33.57529,1491.389,25.72602,
,56.5,10.64649,33.57919,1491.339,25.73211,
,57,10.62889,33.58302,1491.29,25.73812,
,57.5,10.61287,33.58638,1491.245,25.7435,
,58,10.60088,33.58858,1491.214,25.74732,
,58.5,10.58888,33.59079,1491.182,25.75113,
,59,10.5802,33.59221,1491.161,25.75375,
,59.5,10.57262,33.59336,1491.143,25.75598,
,60,10.56522,33.5947,1491.127,25.75831,
,60.5,10.55842,33.59664,1491.114,25.76101,
,61,10.55161,33.59858,1491.1,25.76371,
,61.5,10.54188,33.60126,1491.077,25.7675,
,62,10.53116,33.60419,1491.051,25.77165,
,62.5,10.51915,33.60719,1491.02,25.77608,
,63,10.50256,33.61045,1490.973,25.78149,
,63.5,10.48597,33.61371,1490.926,25.7869,
,64,10.46877,33.61732,1490.878,25.79267,
,64.5,10.4513,33.6211,1490.828,25.7986,
,65,10.43313,33.62482,1490.776,25.80463,
,65.5,10.41216,33.62829,1490.714,25.81102,
,66,10.39118,33.63176,1490.652,25.81741,
,66.5,10.36952,33.6354,1490.587,25.82397,
,67,10.34755,33.63911,1490.522,25.8306,
,67.5,10.32571,33.64276,1490.457,25.83717,
,68,10.30503,33.64586,1490.395,25.84318,
,68.5,10.28435,33.64896,1490.333,25.8492,
,69,10.26579,33.65163,1490.278,25.85447,
,69.5,10.24971,33.65381,1490.231,25.8589,
,70,10.23362,33.65599,1490.184,25.86332,
,70.5,10.21828,33.65776,1490.14,25.86732,
,71,10.20333,33.65931,1490.097,25.87107,
,71.5,10.18839,33.66086,1490.054,25.87484,
,72,10.17616,33.66183,1490.019,25.87766,
,72.5,10.16494,33.66257,1489.988,25.88015,
,73,10.15372,33.66332,1489.957,25.88263,
,73.5,10.14555,33.66387,1489.937,25.88443,
