,0,20.81136,33.41348,1521.943,23.33862,
,.5,20.81136,33.41348,1521.943,23.33862,
,1,20.81136,33.41348,1521.943,23.33862,
,1.5,20.79772,33.41701,1521.912,23.345,
,2,20.76147,33.42065,1521.826,23.35747,
,2.5,20.68756,33.42017,1521.632,23.37679,
,3,20.58931,33.41887,1521.371,23.40204,
,3.5,20.47284,33.42297,1521.064,23.43605,
,4,20.33442,33.42749,1520.697,23.47607,
,4.5,20.17728,33.42989,1520.274,23.51935,
,5,20.07565,33.42539,1519.995,23.54257,
,5.5,19.98872,33.41096,1519.746,23.55428,
,6,19.88238,33.40263,1519.449,23.57563,
,6.5,19.75436,33.39962,1519.096,23.60653,
,7,19.6162,33.39884,1518.716,23.64173,
,7.5,19.4428,33.39721,1518.234,23.68499,
,8,19.24609,33.39399,1517.681,23.73274,
,8.5,19.02623,33.38919,1517.059,23.78496,
,9,18.77242,33.38421,1516.333,23.84486,
,9.5,18.47846,33.38036,1515.488,23.91507,
,10,18.13535,33.37791,1514.496,23.9979,
,10.5,17.70275,33.37147,1513.22,24.09762,
,11,17.26123,33.36329,1511.91,24.1976,
,11.5,16.93164,33.34681,1510.907,24.26237,
,12,16.63069,33.32949,1509.985,24.31943,
,12.5,16.38992,33.31041,1509.236,24.36025,
,13,16.15823,33.29433,1508.515,24.4008,
,13.5,15.9334,33.28051,1507.813,24.44115,
,14,15.73125,33.27522,1507.187,24.48232,
,14.5,15.52827,33.2723,1506.559,24.52524,
,15,15.29111,33.27241,1505.821,24.57746,
,15.5,15.03506,33.27444,1505.021,24.63483,
,16,14.77206,33.27774,1504.198,24.69431,
,16.5,14.55179,33.28099,1503.504,24.74378,
,17,14.33887,33.28183,1502.828,24.78938,
,17.5,14.13179,33.28084,1502.165,24.832,
,18,14.00787,33.27833,1501.767,24.85588,
,18.5,13.89441,33.27752,1501.404,24.87876,
,19,13.79454,33.27894,1501.088,24.90033,
,19.5,13.68452,33.28349,1500.74,24.92638,
,20,13.5795,33.28981,1500.411,24.95269,
,20.5,13.48644,33.29825,1500.123,24.97809,
,21,13.39351,33.30599,1499.833,25.00284,
,21.5,13.29876,33.31276,1499.535,25.02707,
,22,13.20271,33.31873,1499.232,25.05085,
,22.5,13.14518,33.3238,1499.055,25.06632,
,23,13.09606,33.32711,1498.904,25.07866,
,23.5,13.05477,33.3288,1498.776,25.08812,
,24,13.01191,33.33155,1498.645,25.09878,
,24.5,12.96259,33.33591,1498.493,25.11188,
