,0,21.18633,33.4963,1523.035,23.3006,
,.5,21.18632,33.4961,1523.036,23.30044,
,1,21.19065,33.49816,1523.058,23.30084,
,1.5,21.1893,33.49828,1523.063,23.3013,
,2,21.18495,33.4973,1523.059,23.30172,
,2.5,21.17417,33.49876,1523.04,23.30573,
,3,21.15984,33.50019,1523.011,23.31071,
,3.5,21.14695,33.50083,1522.986,23.3147,
,4,21.13335,33.49948,1522.956,23.31732,
,4.5,21.12011,33.49837,1522.927,23.32008,
,5,21.10621,33.49729,1522.896,23.32303,
,5.5,21.08866,33.49611,1522.856,23.32689,
,6,21.07022,33.49493,1522.813,23.33098,
,6.5,21.04696,33.49382,1522.758,23.33638,
,7,21.02171,33.49265,1522.697,23.34228,
,7.5,20.97811,33.49096,1522.585,23.35277,
,8,20.92878,33.48917,1522.458,23.36471,
,8.5,20.84333,33.4868,1522.231,23.38583,
,9,20.74433,33.48436,1521.967,23.41049,
,9.5,20.60134,33.48172,1521.582,23.44662,
,10,20.43703,33.47952,1521.137,23.48857,
,10.5,20.22409,33.47832,1520.557,23.54379,
,11,19.9985,33.47623,1519.938,23.60133,
,11.5,19.75045,33.47256,1519.249,23.66298,
,12,19.47651,33.46951,1518.483,23.73127,
,12.5,19.15993,33.46746,1517.592,23.81049,
,13,18.78125,33.46635,1516.514,23.90498,
,13.5,18.30315,33.46675,1515.138,24.02395,
,14,17.82649,33.46518,1513.751,24.13956,
,14.5,17.35233,33.46017,1512.345,24.24935,
,15,16.87449,33.4551,1510.915,24.35856,
,15.5,16.38938,33.4499,1509.438,24.46666,
,16,15.91573,33.43989,1507.98,24.56717,
,16.5,15.46591,33.41989,1506.56,24.6519,
,17,15.08002,33.39983,1505.334,24.72171,
,17.5,14.81324,33.37967,1504.471,24.76373,
,18,14.58797,33.35907,1503.736,24.79622,
,18.5,14.41922,33.33789,1503.177,24.81574,
,19,14.27072,33.32271,1502.689,24.83535,
,19.5,14.14434,33.31409,1502.278,24.85506,
,20,14.03126,33.31339,1501.918,24.87804,
,20.5,13.92745,33.31821,1501.594,24.90329,
,21,13.83202,33.32845,1501.302,24.93084,
,21.5,13.73791,33.34001,1501.016,24.95912,
,22,13.64305,33.35424,1500.729,24.98953,
,22.5,13.54583,33.3679,1500.434,25.01992,
,23,13.44139,33.37981,1500.111,25.05026,
,23.5,13.3403,33.39065,1499.798,25.07905,
,24,13.24903,33.39835,1499.513,25.10326,
