,0,21.44582,33.48864,1523.725,23.22412,4.641159E-03,0,
,.5,21.44582,33.48864,1523.725,23.22412,4.641159E-03,0,
,1,21.44807,33.48081,1523.729,23.21755,4.64753E-03,4.673555E-03,
,1.5,21.41916,33.46761,1523.646,23.21541,4.649834E-03,7.013229E-03,
,2,21.2721,33.45235,1523.243,23.2438,4.622836E-03,9.346606E-03,
,2.5,21.07955,33.44448,1522.724,23.29006,4.578818E-03,1.166301E-02,
,3,20.94705,33.43808,1522.367,23.32092,4.549542E-03,1.395871E-02,
,3.5,20.8243,33.4289,1522.032,23.34693,4.52497E-03,1.624369E-02,
,4,20.32708,33.3937,1520.639,23.45231,4.424382E-03,1.849975E-02,
,4.5,19.33348,33.3635,1517.835,23.68713,4.200428E-03,2.067167E-02,
,5,18.55995,33.33137,1515.595,23.85763,4.037802E-03,2.273868E-02,
,5.5,18.09377,33.31685,1514.231,23.96148,3.938845E-03,2.475039E-02,
,6,17.86299,33.33907,1513.586,24.0347,3.869241E-03,2.671448E-02,
,6.5,17.56699,33.3214,1512.699,24.09255,3.814234E-03,2.864768E-02,
,7,17.07998,33.29645,1511.224,24.18916,3.722174E-03,3.054685E-02,
,7.5,16.66283,33.2769,1509.948,24.27172,3.643571E-03,3.239648E-02,
,8,16.32393,33.26342,1508.906,24.33928,3.579214E-03,.0342137,
,8.5,15.9447,33.24786,1507.727,24.41344,3.508826E-03,3.599878E-02,
,9,15.29244,33.25664,1505.708,24.56517,3.364273E-03,3.773535E-02,
,9.5,15.09064,33.27365,1505.098,24.62233,3.309863E-03,.0394095,
,10,15.04669,33.27781,1504.972,24.63509,3.297804E-03,4.107246E-02,
,10.5,15.01123,33.28414,1504.875,24.6477,3.286019E-03,4.272962E-02,
,11,14.95044,33.28247,1504.689,24.65954,3.274869E-03,.0443812,
,11.5,14.78931,33.27853,1504.179,24.69116,3.244893E-03,4.602195E-02,
,12,14.55478,33.27951,1503.438,24.74208,3.196492E-03,4.764507E-02,
,12.5,14.41635,33.285,1503.007,24.77567,3.16463E-03,.0492464,
,13,14.3123,33.2887,1502.684,24.80037,3.141208E-03,5.083276E-02,
,13.5,14.23769,33.27815,1502.439,24.80792,3.134128E-03,5.241285E-02,
,14,14.1048,33.28041,1502.019,24.83741,3.106133E-03,5.398379E-02,
,14.5,13.94681,33.28304,1501.516,24.87214,3.07319E-03,5.553822E-02,
,15,13.85712,33.27838,1501.225,24.88703,3.059066E-03,5.708127E-02,
,15.5,13.71201,33.27665,1500.756,24.91557,3.032048E-03,5.861595E-02,
,16,13.57039,33.28764,1500.312,24.95287,2.996538E-03,6.013208E-02,
,16.5,13.42567,33.28427,1499.839,24.97954,2.971319E-03,6.163456E-02,
,17,13.31818,33.27866,1499.485,24.99682,2.954942E-03,6.312621E-02,
,17.5,13.22916,33.2809,1499.2,25.01645,2.936451E-03,6.460957E-02,
,18,13.11642,33.29015,1498.844,25.04606,2.908352E-03,6.607997E-02,
,18.5,13.01669,33.29869,1498.53,25.07241,2.883371E-03,6.753816E-02,
,19,12.92992,33.28814,1498.236,25.08138,2.874838E-03,6.898729E-02,
,19.5,12.8069,33.28436,1497.827,25.10253,2.854816E-03,7.042938E-02,
,20,12.70757,33.28985,1497.508,25.12625,2.832351E-03,7.186055E-02,
,20.5,12.58232,33.29933,1497.105,25.15789,2.802306E-03,7.327996E-02,
,21,12.54993,33.30002,1497.005,25.16464,2.795976E-03,7.468872E-02,
,21.5,12.5176,33.30503,1496.91,25.17478,2.786416E-03,7.609447E-02,
,22,12.47408,33.30513,1496.771,25.18329,2.778482E-03,7.749496E-02,
,22.5,12.43394,33.30751,1496.646,25.19289,2.76947E-03,7.889163E-02,
,23,12.39604,33.31226,1496.531,25.20381,2.75912E-03,8.028352E-02,
,23.5,12.36755,33.31933,1496.451,25.2148,2.748747E-03,8.167024E-02,
,24,12.3411,33.32233,1496.373,25.22217,2.74188E-03,8.305184E-02,
,24.5,12.31855,33.32521,1496.308,25.22871,2.735775E-03,8.443089E-02,
,25,12.27694,33.33205,1496.183,25.24193,2.723245E-03,8.580554E-02,
,25.5,12.25246,33.33344,1496.11,25.2476,2.718065E-03,8.717537E-02,
,26,12.21798,33.33828,1496.006,25.25791,2.708253E-03,8.854152E-02,
,26.5,12.19748,33.3396,1495.946,25.26292,2.703598E-03,8.990363E-02,
,27,12.18351,33.34047,1495.908,25.26626,2.700582E-03,9.126395E-02,
,27.5,12.16488,33.34245,1495.855,25.27137,2.695761E-03,9.262254E-02,
,28,12.12411,33.34696,1495.73,25.28246,2.685358E-03,9.397665E-02,
,28.5,12.08049,33.35008,1495.593,25.29315,2.675327E-03,9.532587E-02,
