,0,19.11354,33.43145,1517.226,23.7951,4.096101E-03,0,
,.5,19.11354,33.43145,1517.226,23.7951,4.096101E-03,0,
,1,19.11924,33.43917,1517.255,23.79961,4.091932E-03,4.122688E-03,
,1.5,19.11766,33.44283,1517.263,23.8028,4.089001E-03,6.181554E-03,
,2,19.1393,33.44218,1517.332,23.79677,4.094978E-03,8.241166E-03,
,2.5,19.16886,33.44011,1517.422,23.78766,4.103839E-03,.0103047,
,3,19.11018,33.44044,1517.264,23.80282,4.089541E-03,1.236764E-02,
,3.5,18.97836,33.44196,1516.898,23.83731,4.056736E-03,1.441814E-02,
,4,18.95218,33.43697,1516.826,23.84013,4.054229E-03,1.645911E-02,
,4.5,18.91979,33.43018,1516.734,23.8431,.0040515,1.849928E-02,
,5,18.84834,33.4218,1516.528,23.85468,4.040687E-03,2.053585E-02,
,5.5,18.8362,33.42515,1516.505,23.86031,4.035505E-03,2.256824E-02,
,6,18.88294,33.42969,1516.653,23.85198,4.043504E-03,2.459978E-02,
,6.5,18.89306,33.42736,1516.688,23.84773,4.047712E-03,2.663699E-02,
,7,18.80929,33.4295,1516.458,23.87043,4.026221E-03,2.866912E-02,
,7.5,18.65522,33.42296,1516.016,23.90389,3.99449E-03,3.068759E-02,
,8,18.55402,33.41791,1515.726,23.9253,3.974171E-03,3.269229E-02,
,8.5,18.45886,33.40498,1515.444,23.93904,3.961253E-03,3.468937E-02,
,9,18.02928,33.37533,1514.167,24.022,3.882288E-03,3.667464E-02,
,9.5,17.71212,33.363,1513.227,24.08952,3.817961E-03,3.860842E-02,
,10,17.38879,33.36219,1512.274,24.16642,3.744797E-03,4.051343E-02,
,10.5,17.16446,33.36625,1511.616,24.22286,3.691159E-03,.0423839,
,11,16.86283,33.3698,1510.72,24.29641,3.621087E-03,4.422548E-02,
,11.5,16.56595,33.35093,1509.805,24.35093,3.569265E-03,4.603379E-02,
,12,16.19392,33.33136,1508.65,24.4211,3.502468E-03,4.781399E-02,
,12.5,15.81633,33.32264,1507.482,24.49978,3.427594E-03,4.956073E-02,
,13,15.33925,33.30105,1505.973,24.58905,3.342566E-03,5.125983E-02,
,13.5,14.91935,33.29744,1504.649,24.67773,3.258208E-03,5.292275E-02,
,14,14.6679,33.31939,1503.88,24.74871,3.190713E-03,5.454468E-02,
,14.5,14.53611,33.34221,1503.493,24.79429,3.147348E-03,5.613967E-02,
,15,14.49393,33.3534,1503.379,24.81191,3.130813E-03,5.771957E-02,
,15.5,14.42503,33.35788,1503.17,24.82993,3.113694E-03,5.929159E-02,
,16,14.35794,33.36282,1502.968,24.84795,3.096645E-03,6.085515E-02,
,16.5,14.31454,33.3613,1502.834,24.85588,3.089295E-03,6.241215E-02,
,17,14.2934,33.35967,1502.773,24.85907,3.086369E-03,6.396662E-02,
,17.5,14.19485,33.35917,1502.461,24.87938,3.067088E-03,6.551606E-02,
,18,14.02967,33.3626,1501.937,24.91653,3.031817E-03,6.705081E-02,
,18.5,13.90142,33.35707,1501.521,24.93874,3.010732E-03,6.857169E-02,
,19,13.81672,33.3582,1501.254,24.95703,2.993512E-03,7.008275E-02,
,19.5,13.75749,33.36182,1501.072,24.97205,2.979324E-03,7.158569E-02,
,20,13.7141,33.36507,1500.942,24.98341,2.968604E-03,7.308286E-02,
,20.5,13.68195,33.36742,1500.848,24.99178,2.960734E-03,7.457552E-02,
,21,13.65797,33.36853,1500.779,24.99758,2.955476E-03,7.606494E-02,
,21.5,13.64063,33.36957,1500.731,25.00188,2.951319E-03,7.755167E-02,
,22,13.62183,33.37185,1500.681,25.00752,2.946093E-03,7.903623E-02,
,22.5,13.59938,33.37283,1500.616,25.01289,2.941095E-03,8.051814E-02,
,23,13.58733,33.37433,1500.587,25.01649,2.937828E-03,.0819978,
