,0,20.58378,33.45424,1521.36,23.43042,4.444262E-03,0,
,.5,20.58378,33.45424,1521.36,23.43042,4.444262E-03,0,
,1,20.5842,33.45204,1521.36,23.42864,4.445989E-03,4.473796E-03,
,1.5,20.57676,33.44752,1521.343,23.42716,4.447593E-03,6.712304E-03,
,2,20.49787,33.43151,1521.117,23.43596,4.439354E-03,8.949162E-03,
,2.5,20.24054,33.42336,1520.406,23.49755,4.380687E-03,.0111683,
,3,19.79397,33.41386,1519.161,23.60683,4.276508E-03,1.334393E-02,
,3.5,19.31458,33.40609,1517.814,23.7246,4.164319E-03,1.547576E-02,
,4,18.95662,33.40635,1516.802,23.81541,4.077781E-03,1.754396E-02,
,4.5,18.40214,33.38188,1515.187,23.93539,3.963472E-03,1.957806E-02,
,5,17.94216,33.35651,1513.818,24.02833,3.875018E-03,2.154394E-02,
,5.5,17.41263,33.34296,1512.246,24.14582,3.763102E-03,2.346909E-02,
,6,17.00574,33.34883,1511.042,24.24661,3.66708E-03,.0253376,
,6.5,16.65055,33.35351,1509.982,24.33326,3.584591E-03,2.716674E-02,
,7,16.31522,33.36158,1508.975,24.41676,3.505145E-03,2.895377E-02,
,7.5,15.57249,33.36458,1506.687,24.58648,3.343554E-03,3.067488E-02,
,8,15.0164,33.3578,1504.934,24.70312,3.232451E-03,3.232741E-02,
,8.5,14.68321,33.3685,1503.895,24.78325,3.15623E-03,3.393461E-02,
,9,14.5063,33.3684,1503.336,24.82093,3.120546E-03,3.551469E-02,
,9.5,14.32274,33.36768,1502.751,24.85911,3.084309E-03,3.707499E-02,
,10,14.13974,33.36071,1502.159,24.89203,3.053078E-03,3.862118E-02,
,10.5,13.84556,33.37029,1501.221,24.96041,2.988124E-03,4.014418E-02,
,11,13.54099,33.38364,1500.245,25.03308,2.919052E-03,4.162936E-02,
,11.5,13.27624,33.38202,1499.376,25.08521,2.869497E-03,4.308511E-02,
,12,13.0571,33.37957,1498.652,25.12691,2.829861E-03,4.451808E-02,
,12.5,12.88638,33.37487,1498.085,25.15702,2.80132E-03,4.593727E-02,
,13,12.72286,33.36226,1497.529,25.17936,2.780081E-03,4.734385E-02,
,13.5,12.54413,33.3721,1496.946,25.22173,2.739954E-03,4.873274E-02,
,14,12.46976,33.38361,1496.716,25.24498,2.717867E-03,5.010644E-02,
,14.5,12.43941,33.39019,1496.63,25.25592,2.707608E-03,5.147119E-02,
,15,12.40995,33.39223,1496.541,25.26318,2.700842E-03,5.283232E-02,
,15.5,12.36833,33.39139,1496.407,25.27051,2.693974E-03,5.419077E-02,
,16,12.31622,33.38838,1496.234,25.27818,2.68672E-03,5.554548E-02,
,16.5,12.2777,33.39391,1496.118,25.28985,2.675712E-03,5.689531E-02,
,17,12.2455,33.39378,1496.017,25.29579,2.670134E-03,5.824101E-02,
,17.5,12.0972,33.39391,1495.519,25.32404,2.643401E-03,5.957938E-02,
,18,11.95413,33.38675,1495.029,25.3454,2.623146E-03,.0609052,
,18.5,11.863,33.39025,1494.729,25.36515,2.60447E-03,.0622212,
,19,11.83128,33.39049,1494.628,25.37132,2.598731E-03,6.353069E-02,
,19.5,11.81095,33.39155,1494.568,25.37593,2.594436E-03,.0648382,
,20,11.78267,33.39471,1494.482,25.38361,2.587198E-03,6.614241E-02,
,20.5,11.75859,33.39759,1494.411,25.3903,2.580981E-03,6.744334E-02,
,21,11.72253,33.40065,1494.299,25.39942,2.572437E-03,6.873959E-02,
,21.5,11.68315,33.40146,1494.172,25.40733,2.564987E-03,7.003354E-02,
,22,11.67384,33.4027,1494.15,25.40995,2.562622E-03,7.132422E-02,
,22.5,11.67088,33.40155,1494.146,25.4097,2.562972E-03,7.261449E-02,
,23,11.66799,33.40306,1494.146,25.41132,2.561504E-03,7.390469E-02,
,23.5,11.66738,33.40433,1494.154,25.41249,2.560583E-03,.075194,
,24,11.66806,33.40592,1494.167,25.41351,2.559638E-03,7.648294E-02,
,24.5,11.66898,33.40829,1494.181,25.41524,2.55814E-03,7.777115E-02,
,25,11.67077,33.40936,1494.197,25.41577,2.55775E-03,7.905896E-02,
,25.5,11.6693,33.40964,1494.2,25.41626,2.557418E-03,8.034664E-02,
,26,11.65975,33.40961,1494.176,25.41803,2.555842E-03,8.163384E-02,
,26.5,11.64833,33.41102,1494.146,25.42121,2.552944E-03,8.291977E-02,
,27,11.63695,33.41221,1494.116,25.42416,2.550159E-03,8.420438E-02,
,27.5,11.62908,33.41339,1494.099,25.42657,2.547965E-03,8.548785E-02,
,28,11.62503,33.41436,1494.094,25.42808,2.546694E-03,8.677031E-02,
,28.5,11.62164,33.41491,1494.092,25.42911,2.545827E-03,8.805234E-02,
,29,11.60585,33.41647,1494.047,25.43323,2.541964E-03,8.933311E-02,
,29.5,11.58373,33.41726,1493.98,25.43794,2.537596E-03,9.061187E-02,
,30,11.55177,33.41705,1493.877,25.44367,2.532304E-03,9.188836E-02,
,30.5,11.50456,33.41718,1493.722,25.45236,2.524042E-03,.0931613,
,31,11.45865,33.41916,1493.573,25.46233,2.514765E-03,9.442942E-02,
,31.5,11.45428,33.41879,1493.566,25.46288,2.514256E-03,9.569535E-02,
,32,11.45358,33.41981,1493.573,25.46371,2.513593E-03,9.696111E-02,
